MLService,Model,Version,GCC,LCC,PayrollService,System,Client,ABKRS,PERNR,Employee_Status,Employee_Type,Job_Code,WT_401KBT%,WT_401MTCH,WT_DEN,WT_Federal Withholding [USA] ,WT_GTL,WT_Gross_Pay,WT_HLTSAG,WT_HLTSAV,WT_LTD,WT_MED,WT_NEC,WT_Net_Pay,WT_REG,WT_SUI (ER) [USA],WT_State Withholding (Work) [USA],WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,362,Active,Regular,111661,68.76,45.84,10.58,0.0,6.9,2291.67,0,0.0,0.0,196.6,57.3,1721.88,2291.67,16.48,81.0,333.17,236.62,184.31,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4947,Active,Regular,111661,171.6,98.06,25.45,213.54,14.62,2451.42,0,0.0,11.89,156.89,61.29,1563.81,2451.42,58.2,0.0,499.88,387.73,246.06,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2933,Active,Regular,111851,0.0,0.0,21.99,1400.51,0.0,7175.0,0,0.0,22.6,170.53,179.38,4919.33,7175.0,0.0,0.0,319.13,1936.54,536.03,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1484,Active,Regular,100918,893.76,238.33,16.98,826.34,104.78,5958.34,2000,83.34,33.96,69.94,148.96,2801.88,5958.34,34.93,229.15,1659.33,1497.13,476.57,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3613,Active,Regular,102528,0.0,253.33,22.28,851.04,0.0,6333.34,7100,295.84,19.13,56.0,158.33,1036.45,6333.34,24.05,0.0,3629.56,1667.33,479.91,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4100,Active,Regular,111661,0.0,5.0,10.75,336.22,2.6,2383.34,0,0.0,3.19,170.86,59.58,1557.36,2383.34,63.2,0.0,299.36,526.62,264.45,7.51
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5799,Active,Regular,111818,312.5,125.0,0.0,369.5,2.5,3125.0,0,0.0,2.0,0.0,78.13,2201.18,3125.0,0.0,0.0,315.11,608.71,239.21,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2237,Active,Regular,102639,0.0,127.67,92.01,432.92,5.2,3191.67,2500,104.17,0.0,56.0,79.8,1180.0,3191.67,100.6,124.25,1230.86,780.81,331.16,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4483,Active,Regular,111663,131.99,87.99,30.22,205.86,53.46,4399.63,1900,79.17,0.0,64.21,109.99,3294.39,4399.63,110.33,190.55,382.01,723.23,437.15,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3130,Active,Regular,102633,362.45,161.08,0.0,599.64,16.56,4027.19,0,0.0,12.69,0.0,100.68,2426.67,4027.19,2.47,285.21,406.33,1194.19,311.81,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4700,Active,Regular,110808,238.3,136.17,5.19,465.25,4.56,3404.17,1200,50.0,0.0,39.64,85.1,1750.89,3404.17,112.48,125.26,780.84,872.44,384.95,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1051,Active,Regular,102486,475.01,158.33,34.65,320.41,7.0,3958.34,2880,120.0,0.0,31.5,98.96,2056.56,3958.34,110.51,158.71,1133.62,768.16,399.55,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5407,Active,Regular,111758,166.84,95.33,0.0,277.81,1.95,2383.34,0,0.0,0.0,0.0,59.58,1752.24,2383.34,56.29,0.0,170.82,460.28,252.14,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2928,Active,Regular,102638,0.0,0.0,0.0,384.27,43.56,3791.67,0,0.0,19.98,0.0,94.8,2366.18,3791.67,2.8,199.02,548.81,876.68,296.19,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1245,Active,Regular,102492,481.25,175.0,0.0,568.52,12.0,4375.0,4000,166.67,12.08,93.41,109.38,2715.19,4375.0,5.33,0.0,775.58,884.23,321.04,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,350,Active,Regular,110810,0.0,0.0,14.01,399.81,3.55,2504.17,0,0.0,6.91,62.74,62.6,1714.89,2504.17,8.11,0.0,212.11,577.17,199.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4906,Active,Regular,111872,431.67,246.66,20.65,993.67,28.29,6166.67,0,0.0,0.0,414.9,154.17,3418.57,6166.67,0.0,395.78,918.16,1829.94,440.49,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4559,Active,Regular,102634,416.88,166.75,30.22,594.68,32.47,4168.75,1400,58.34,13.13,77.46,104.22,2222.98,4168.75,0.0,161.19,864.42,1081.35,325.48,12.37
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2997,Active,Regular,111581,0.0,110.0,27.29,275.37,9.43,2750.0,1600,66.67,0.0,72.33,68.75,1699.86,2750.0,20.95,104.0,472.91,577.23,229.77,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1486,Active,Regular,102624,0.0,0.0,0.0,248.05,3.06,2454.84,0,0.0,0.0,89.02,61.37,1806.74,2454.84,7.91,0.0,226.98,421.12,194.55,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4057,Active,Regular,101421,0.0,0.0,13.0,103.28,2.93,2383.34,0,0.0,4.27,31.5,59.58,1495.06,2383.34,18.96,89.0,516.85,371.43,212.16,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4930,Active,Regular,102640,80.96,121.44,98.23,260.6,7.25,4047.67,6600,275.0,7.25,56.0,101.2,2181.11,4047.67,105.36,174.31,1156.08,710.48,380.93,23.38
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,61,Active,Regular,111735,168.34,105.21,15.83,611.05,32.68,4208.34,2200,91.67,0.0,48.16,105.21,2761.48,4208.34,119.34,179.23,344.48,1102.38,431.44,5.63
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3094,Active,Regular,102640,352.92,201.67,20.35,325.52,14.4,5041.67,0,0.0,13.92,56.0,126.05,3285.61,5041.67,0.0,315.84,735.8,1020.26,378.9,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2369,Active,Regular,103342,518.5,122.0,92.01,209.74,32.01,3050.0,3000,125.0,14.79,56.0,76.25,1592.49,3050.0,22.57,97.0,937.66,519.85,244.25,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4842,Active,Regular,110816,208.34,166.67,35.98,378.3,17.25,4166.67,6000,250.0,13.13,114.32,104.17,2537.49,4166.67,24.4,134.95,826.81,802.37,313.52,4.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5931,Active,Regular,103163,625.0,250.0,0.0,779.53,0.0,6250.0,0,0.0,0.0,0.0,156.25,3945.04,6250.0,0.0,421.63,625.0,1679.96,478.8,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4820,Active,Regular,104084,203.82,116.47,0.0,359.44,4.5,3161.71,0,0.0,5.21,0.0,72.79,2186.5,2911.71,92.18,136.0,238.67,736.54,340.46,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1727,Active,Regular,102478,77.66,51.77,27.29,322.76,5.63,2588.55,1000,41.67,0.0,17.5,64.71,1726.36,2588.55,73.14,119.93,228.21,633.98,276.43,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1962,Active,Regular,101410,25.92,25.91,5.8,238.41,3.38,2591.45,3550,147.92,0.0,17.5,64.79,1879.76,2591.45,7.53,0.0,287.87,423.82,205.86,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3757,Active,Regular,111881,905.63,201.25,0.0,707.77,9.6,5031.25,0,0.0,13.89,0.0,125.79,2729.25,5031.25,0.0,273.91,934.69,1367.31,385.63,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2469,Active,Regular,101434,0.0,0.0,5.12,435.38,5.15,3179.59,1000,41.67,8.78,17.5,79.49,2402.19,3179.59,62.08,0.0,103.81,673.59,304.92,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2862,Active,Regular,102447,325.0,130.0,25.45,198.76,7.95,3250.0,1800,75.0,9.82,89.02,81.25,2139.09,3250.0,3.02,0.0,677.41,433.5,242.94,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3013,Active,Regular,102633,277.09,158.33,10.91,352.96,10.5,3958.34,2000,83.34,10.93,17.5,98.96,2401.05,3958.34,112.65,172.14,737.55,819.74,407.29,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3634,Active,Regular,101996,291.67,166.67,16.98,492.53,49.5,4166.67,850,35.42,21.96,112.84,104.17,2680.21,4166.67,117.69,179.94,506.18,980.28,425.5,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3998,Active,Regular,102624,0.0,107.67,5.12,279.2,4.0,2691.67,2000,83.34,7.43,17.5,67.3,1722.34,2691.67,75.56,123.07,369.46,599.87,284.16,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2889,Active,Regular,111662,439.9,175.96,12.03,295.85,53.46,4398.96,0,0.0,21.34,0.0,109.97,1566.72,4398.96,112.9,192.37,2005.66,826.58,451.26,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5279,Terminated,0,0,0.0,0.0,0.0,615.11,0.0,5961.5,0,0.0,0.0,0.0,0.0,4687.43,0.0,0.0,202.9,0.0,1274.07,456.06,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1463,Active,Regular,111881,320.84,183.33,14.4,532.42,19.55,4583.34,3550,147.92,0.0,89.89,114.58,2616.9,4583.34,35.22,192.0,909.37,1057.07,367.87,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4266,Active,Regular,110816,44.57,44.56,14.33,768.97,35.26,4456.48,500,20.84,21.61,17.5,111.42,2972.94,4456.48,17.02,227.76,147.54,1336.0,356.29,4.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,605,Active,Regular,101996,0.0,181.17,20.64,237.86,36.12,4529.17,6000,250.0,21.97,533.79,113.23,2211.97,4529.17,0.0,0.0,1792.9,524.3,286.44,16.5
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,7059,Active,Regular,103159,0.0,0.0,0.0,0.0,0.0,2708.34,0,0.0,0.0,0.0,0.0,2380.15,2708.34,21.94,121.0,0.0,328.19,245.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,856,Active,Regular,111668,95.45,71.59,12.03,396.51,38.7,4772.09,5000,208.34,23.14,215.73,119.31,2748.06,4772.09,35.2,203.0,1092.0,932.03,367.72,8.08
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2792,Active,Regular,111735,817.31,163.46,49.9,222.29,7.35,4086.53,7100,295.84,11.28,56.0,102.16,1970.05,4086.53,15.97,0.0,1627.83,488.65,282.33,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6102,Active,Regular,101966,0.0,230.0,27.83,1000.68,16.95,5750.0,0,0.0,17.37,334.51,143.75,2783.4,5750.0,59.34,265.11,1291.11,1675.49,469.04,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,750,Active,Regular,104086,854.3,170.86,8.26,522.8,0.0,4271.5,1000,41.67,0.0,28.59,106.78,2489.0,4271.5,10.79,0.0,939.44,843.06,331.05,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4184,Active,Regular,101935,0.0,0.0,20.35,442.0,14.78,5145.84,6000,250.0,0.0,73.97,128.65,3731.82,5145.84,90.9,219.23,384.34,1029.68,459.35,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2172,Active,Regular,111735,271.25,155.0,13.86,554.6,15.64,3875.0,2000,83.34,12.21,45.6,96.88,2382.19,3875.0,30.35,162.0,489.5,1003.31,317.06,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3844,Active,Regular,101943,0.0,78.25,27.81,306.23,6.21,3912.5,7000,291.67,0.0,56.0,97.81,2537.25,3912.5,65.17,185.53,612.43,762.82,336.23,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4299,Active,Regular,101959,157.84,98.65,0.0,541.51,7.0,3945.84,5000,208.34,0.0,167.61,98.65,2146.54,3945.84,104.56,169.15,815.15,984.15,378.05,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,764,Active,Regular,110819,496.67,198.66,8.26,629.73,21.74,4966.69,2000,83.34,15.65,51.89,124.17,3234.25,4966.69,0.0,0.0,732.13,1000.31,370.58,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3697,Active,Regular,101421,194.98,111.42,12.8,157.22,3.78,2785.3,1500,62.5,0.0,31.5,69.63,2114.99,2785.3,5.77,0.0,308.4,361.91,220.35,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1940,Active,Regular,111881,305.96,178.47,11.87,762.38,9.75,5099.29,0,0.0,14.07,68.63,127.49,3181.38,5099.29,0.0,0.0,770.96,1146.95,384.57,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4871,Active,Regular,102633,186.48,149.18,98.23,456.9,14.95,3729.46,7100,295.84,11.26,56.0,93.24,1998.44,3729.46,1.97,0.0,1027.87,703.15,251.59,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4628,Active,Regular,102483,79.98,53.32,13.86,203.57,8.97,2665.84,200,8.34,0.0,62.84,66.65,1992.83,2665.84,69.89,105.19,166.23,506.78,278.85,1.21
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5926,Active,Regular,111882,206.25,137.5,53.49,754.01,0.0,6875.0,0,0.0,12.31,382.95,171.87,4635.54,6875.0,0.0,311.58,681.15,1558.31,492.72,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4476,Active,Regular,103045,335.42,191.67,51.56,433.25,8.1,4791.67,3550,147.92,8.58,17.5,119.8,2778.32,4791.67,46.48,195.0,1048.87,964.48,382.71,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5566,Active,Regular,103335,0.0,23.81,53.42,155.69,2.6,2381.25,0,0.0,3.19,0.0,59.53,1829.14,2381.25,18.54,98.0,123.33,428.78,207.36,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5785,Active,Regular,110818,763.75,235.0,0.0,934.83,26.68,5875.0,0,0.0,0.0,0.0,146.88,3424.7,5875.0,81.62,210.04,858.29,1592.01,572.64,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4414,Active,Regular,102320,178.5,104.12,19.55,384.27,4.19,2975.0,0,0.0,5.33,56.0,74.38,1954.4,2975.0,84.26,133.77,282.17,738.43,312.08,2.79
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2940,Active,Regular,111880,415.84,228.71,14.18,342.58,11.25,4158.34,5000,208.34,12.56,31.5,103.96,2643.9,4158.34,31.62,163.0,710.23,804.21,330.25,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4719,Active,Regular,102613,333.34,166.67,5.12,545.65,6.75,4166.67,500,20.84,7.46,17.5,104.17,2734.22,4166.67,120.74,183.02,388.02,1044.43,436.5,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1626,Active,Regular,102633,283.34,141.67,5.19,421.55,5.4,3541.67,3550,147.92,0.0,52.38,88.55,2017.68,3541.67,97.53,146.23,701.13,822.86,354.6,7.27
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1655,Active,Regular,102639,343.13,152.5,7.72,419.36,5.36,3812.53,1200,50.0,0.0,56.53,95.31,2485.12,3812.53,108.13,161.22,464.0,863.41,390.96,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3987,Active,Regular,110819,0.0,177.33,5.66,739.43,4.89,4433.34,3550,147.92,0.0,17.5,110.83,2187.17,4433.34,123.02,211.22,969.09,1277.08,449.45,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4858,Active,Regular,111824,745.01,248.33,17.34,900.54,53.32,6208.34,4550,189.59,30.11,64.25,155.21,3168.59,6208.34,0.0,268.69,1358.85,1680.9,459.34,2.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2072,Active,Regular,110025,187.28,107.02,27.81,170.24,3.56,2675.42,0,0.0,4.79,17.5,66.89,1713.74,2675.42,70.73,105.63,500.81,460.87,268.71,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1314,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1850,Active,Regular,111668,247.92,141.67,49.9,210.6,9.0,3541.67,7100,295.84,9.78,31.5,88.55,2452.74,3541.67,44.81,0.0,635.57,453.36,291.49,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2719,Active,Regular,110813,245.0,140.0,7.72,0.0,0.0,3500.0,0,0.0,11.03,80.74,87.5,2657.01,3500.0,76.78,0.0,588.38,254.61,333.45,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4251,Active,Regular,102644,385.63,102.83,0.0,271.15,2.96,2570.84,0,0.0,3.45,0.0,64.27,1713.71,2570.84,6.48,0.0,389.08,468.05,214.49,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6072,Active,Regular,111667,85.0,63.75,14.4,373.48,33.11,4250.0,0,0.0,0.0,235.23,106.25,3170.25,4250.0,11.22,0.0,399.55,680.2,317.94,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5504,Active,Regular,102644,83.34,52.08,5.19,136.52,2.25,2083.34,3550,147.92,3.73,71.27,52.08,1479.31,2083.34,49.22,0.0,325.68,278.35,202.17,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6014,Active,Regular,110810,75.0,0.0,34.47,279.14,3.5,2500.0,1500,62.5,6.9,31.5,0.0,1725.05,2500.0,8.04,0.0,319.9,455.05,197.75,13.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3833,Active,Regular,102639,138.34,86.46,34.47,160.89,5.22,3458.34,1000,41.67,6.19,31.5,86.46,2601.1,3458.34,75.92,165.06,275.48,581.76,333.6,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,89,Active,Regular,101959,346.5,198.0,20.35,406.39,14.1,4950.0,1100,45.84,0.0,73.97,123.75,3464.37,4950.0,90.58,221.52,488.85,996.78,459.45,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1097,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3463,Active,Regular,102613,257.25,147.0,27.29,273.99,80.65,3675.0,0,0.0,19.37,316.95,91.88,2332.49,3675.0,98.11,112.77,699.15,643.36,356.46,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,190,Active,Regular,102609,53.3,39.97,50.43,214.56,25.74,2664.75,1500,62.5,12.92,82.08,66.62,1547.34,2664.75,20.05,106.0,607.56,509.85,221.65,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1806,Active,Regular,110810,0.0,0.0,27.81,178.18,3.16,2687.5,0,0.0,0.0,0.0,67.18,2042.07,2687.5,77.66,126.64,137.47,507.96,290.94,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5390,Active,Regular,111758,192.21,109.83,18.72,114.35,3.28,2745.84,2600,108.34,3.68,109.84,68.65,1983.43,2745.84,64.88,0.0,457.21,305.2,267.79,17.44
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5813,Active,Regular,103342,715.63,114.5,18.43,107.74,18.92,2862.5,4800,200.0,13.88,56.0,71.56,1447.95,2862.5,21.1,77.0,1030.55,384.0,231.1,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3709,Active,Regular,110816,905.51,213.06,0.0,403.49,15.45,5326.5,5000,208.34,16.09,124.35,133.16,2905.19,5326.5,0.0,308.2,1326.42,1094.89,383.2,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6106,Active,Regular,111757,61.5,0.0,4.59,222.48,1.23,2050.0,0,0.0,0.0,17.5,0.0,1588.05,2050.0,48.41,0.0,84.28,377.67,210.4,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,833,Active,Regular,101434,231.47,132.27,10.75,451.06,4.36,3306.66,500,20.84,0.0,42.0,82.67,2001.88,3306.66,94.69,148.8,457.26,847.52,345.71,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,941,Active,Regular,110810,114.07,71.29,27.29,304.63,6.53,2851.75,2870,119.59,8.61,71.19,71.29,1697.37,2851.75,67.45,0.0,648.28,506.1,278.89,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2509,Active,Regular,102598,347.01,138.8,18.72,418.87,13.46,3470.08,4800,200.0,10.48,56.0,86.76,2014.37,3470.08,93.79,141.55,649.98,805.73,342.62,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1230,Active,Regular,102478,97.34,60.84,0.0,264.25,0.0,2433.34,0,0.0,0.0,0.0,60.83,1791.1,2433.34,80.3,73.95,97.34,544.9,291.42,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4357,Active,Regular,102644,207.16,118.38,18.43,217.14,3.72,2959.38,0,0.0,3.97,0.0,73.98,2001.98,2959.38,67.47,0.0,537.56,419.84,280.37,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2349,Active,Regular,102638,0.0,175.0,5.66,494.94,12.0,4375.0,2400,100.0,12.08,51.48,109.38,3033.04,4375.0,5.33,0.0,523.68,818.28,328.67,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1117,Active,Regular,102478,285.42,114.17,5.8,327.58,10.01,2854.17,2500,104.17,0.0,17.5,71.35,1758.55,2854.17,4.1,139.67,419.51,676.11,222.2,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,390,Active,Regular,102492,289.63,165.51,51.03,156.45,6.71,4137.5,4750,197.92,0.0,228.05,103.43,2912.99,4137.5,16.79,0.0,788.09,436.42,296.76,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3453,Active,Regular,110813,531.26,141.67,27.29,191.93,5.4,3541.67,6000,250.0,6.34,145.42,88.55,2019.84,3541.67,84.29,128.02,963.05,558.78,327.66,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5703,Active,Regular,111661,27.13,27.13,63.6,51.73,9.32,2712.5,0,0.0,8.54,414.21,67.81,1737.26,2712.5,17.16,76.0,685.45,289.79,191.93,13.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2326,Active,Regular,102495,197.76,115.36,0.0,433.71,8.18,3295.84,0,0.0,9.95,0.0,82.4,2179.85,3295.84,96.64,153.76,275.77,840.22,351.74,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5974,Active,Regular,111834,484.8,193.92,12.52,408.61,39.35,4847.92,4000,166.67,0.0,94.83,121.19,3087.92,4847.92,29.21,221.66,763.73,996.27,382.01,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1175,Active,Regular,102633,309.45,123.78,0.04,382.32,2.97,3094.5,1000,41.67,2.23,52.79,77.36,1873.24,3094.5,14.48,203.04,406.18,815.08,249.68,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,467,Active,Regular,101942,604.17,241.67,0.0,624.16,27.6,6041.67,0,0.0,19.03,0.0,151.05,3549.21,6041.67,17.6,256.14,1147.87,1344.59,481.89,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4261,Active,Regular,101434,227.5,130.0,5.12,237.6,4.77,3250.0,100,4.17,0.0,17.5,81.25,2314.41,3250.0,3.36,0.0,467.0,468.59,240.11,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5784,Active,Regular,111757,149.05,85.17,5.8,209.49,1.59,2129.17,750,31.25,0.0,36.04,53.23,1539.49,2129.17,70.95,0.0,222.83,366.85,249.18,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1118,Active,Regular,111662,242.0,121.0,16.44,203.58,7.2,3025.0,0,0.0,9.14,238.45,75.63,2066.23,3025.0,69.28,0.0,544.76,414.01,288.7,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3523,Active,Regular,111662,98.16,65.44,59.19,204.84,5.4,3271.86,0,0.0,9.03,869.14,81.8,1775.44,3271.86,57.71,0.0,1112.33,384.09,250.84,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2335,Active,Regular,111661,147.27,85.9,5.19,271.68,7.82,2454.38,1000,41.67,7.73,72.33,61.36,1496.67,2454.38,18.94,93.0,414.18,543.53,211.74,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3306,Active,Regular,111663,602.76,160.73,5.12,412.87,47.19,4018.34,4550,189.59,21.18,56.53,100.46,2094.21,4018.34,111.56,144.28,1075.18,848.95,403.36,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2188,Active,Regular,102639,0.0,139.33,18.43,259.14,5.9,3483.34,2000,83.34,0.0,56.0,87.08,2461.32,3483.34,1.19,0.0,508.13,513.89,257.98,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3269,Active,Regular,102633,233.34,133.33,0.0,230.31,5.5,3333.34,4000,166.67,5.97,56.0,83.33,2174.87,3333.34,2.7,0.0,689.89,468.58,245.59,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3167,Active,Regular,102596,88.67,66.5,0.0,360.87,12.23,4433.34,0,0.0,13.39,0.0,110.83,3452.52,4433.34,0.0,0.0,279.86,700.96,340.09,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1562,Active,Regular,101437,758.34,216.67,61.11,554.94,15.75,5416.67,0,0.0,16.36,0.0,135.42,3340.79,5416.67,53.96,228.34,881.7,1194.18,464.86,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2674,Active,Regular,111859,340.0,170.0,22.81,558.48,7.7,4250.0,0,0.0,11.73,0.0,106.25,2588.4,4250.0,93.11,177.04,619.05,1042.55,400.14,13.15
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1422,Active,Regular,102639,0.0,0.0,68.22,475.21,17.02,4125.0,0,0.0,0.0,408.67,103.13,2673.75,4125.0,106.86,171.24,525.32,925.93,386.34,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,959,Active,Regular,100570,402.5,146.36,18.43,449.44,6.3,3659.03,4000,166.67,10.1,56.0,91.48,1938.62,3659.03,39.4,0.0,1010.79,709.62,300.77,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5206,Active,Regular,101987,0.0,0.0,11.87,637.74,9.0,5729.17,0,0.0,4.13,375.71,143.23,4274.86,5729.17,172.15,0.0,407.48,1046.83,581.24,2.89
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2647,Active,Regular,103045,0.0,0.0,61.11,554.51,16.95,5741.67,7100,295.84,17.34,73.97,143.55,4058.98,5741.67,60.98,263.72,456.89,1225.8,468.55,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5471,Active,Regular,111758,0.0,96.67,5.12,229.02,2.64,2416.67,1000,41.67,3.24,17.5,60.42,1698.3,2416.67,57.1,0.0,309.2,409.17,250.99,0.0
